"","X","plot","mean.height_mean","mode.el_mean","height.2_mean","max.el_mean","mode.2_mean","max.can.ht_mean","mean.max.ht_mean","mean.vai_mean","max.vai_mean","deep.gaps_mean","porosity_mean","std.std_mean","mean.std_mean","rugosity_mean","top.rugosity_mean","mean.return.ht_mean","sd.return.ht_mean","sky.fraction_mean","cover.fraction_mean","max.ht_mean","rumple_mean","clumping.index_mean","mean.height_sd","mode.el_sd","height.2_sd","max.el_sd","mode.2_sd","max.can.ht_sd","mean.max.ht_sd","mean.vai_sd","max.vai_sd","deep.gaps_sd","porosity_sd","std.std_sd","mean.std_sd","rugosity_sd","top.rugosity_sd","mean.return.ht_sd","sd.return.ht_sd","sky.fraction_sd","cover.fraction_sd","max.ht_sd","rumple_sd","clumping.index_sd","aPAR_mean","bPAR_mean","LAI_mean","fPAR_mean","aPAR_sd","bPAR_sd","LAI_sd","fPAR_sd","regime"
"53",53,"OSBS_040",7.93069191266667,7.33333333333333,4.88381157633333,16.6666666666667,4.84889309266667,18.3246666666667,9.68823333333333,3.81138877733333,8.438502301,8,0.820978750333333,42.340248341,2.860274132,5.06700859433333,5.61116510066667,9.43823535933333,4.07372188733333,38.10372008,61.89627992,18.3246666666667,3.44166666666667,0.946724109333333,2.34192343943969,2.21984421375315,0.539675211806186,1.52752523165195,0.433565060092521,2.4620693193599,3.45154577475199,1.44275350893524,0.376658679077075,7,0.0649702203019576,35.7761421863004,1.73769207400258,3.11563516168764,0.86602748871026,0.930713024655646,1.28677048856834,21.0792417186039,21.0792417186039,2.4620693193599,0.414075274960162,0.0323093984172332,2103.16666666667,1305.23333333333,1.32666666666667,0.378719616677159,18.8696405194519,454.504349080769,0.770216419802469,0.21978981227514,"high"
"54",54,"OSBS_041",5.06009517433333,4.925,6.05865582866667,15.6666666666667,5.858515,16.3706666666667,5.25401666666667,0.873085225333333,6.80273968833333,24.6666666666667,0.936746945333333,1.339081176,0.368263664,0.833891516333333,6.317183323,11.456874263,2.472930424,84.5923688466667,15.407631155,16.3706666666667,3.35,0.967470789666667,3.2323551988567,3.14553254632662,2.39838588450024,4.50924975282289,2.32946141673977,5.55469930179243,3.5337475950941,0.771893108374452,4.3837417169951,7.02376916856849,0.0220492520853771,1.96259053082609,0.40403758267501,0.773877001873905,2.74250307114174,3.80472651801362,1.01631013242538,8.90466237476279,8.90466237220633,5.55469930179243,0.597390157267426,0.0116718469384969,2124.96666666667,1756.86666666667,0.6,0.173971567845421,32.881048239576,277.693091979857,0.473180726572839,0.12250421258097,"high"
"55",55,"OSBS_042",8.065598658,7.675,5.221506808,15.6666666666667,5.15258225466667,18.1983333333333,9.52203333333333,2.91506439633333,8.812684692,11,0.810863965666667,10.1428621503333,1.610219086,2.59404085533333,6.20491929,10.7873867633333,2.73768690766667,48.9968537766667,51.0031462233333,18.1983333333333,2.875,0.895690995333333,1.72764357806282,1.58291661182767,0.474167693321477,1.52752523165195,0.418068970666669,1.33126794197612,2.43858818585844,1.51326848448652,1.18937225731834,4.35889894354067,0.0726948814180183,7.03255816509226,0.669575283278717,0.884975688444635,0.542472863779936,0.470277636620604,0.413512516249274,18.3256023180236,18.3256023180236,1.33126794197612,0.28831406486677,0.061969837559259,1395.06666666667,601.833333333333,1.44,0.570384361432871,38.9387125279372,150.440231764423,0.304466746952767,0.0965125145484835,"high"
"56",56,"OSBS_043",4.288498679,3.96666666666667,4.274247377,11.3333333333333,4.012335552,12.2676666666667,4.74233333333333,2.26216075466667,9.01026749666667,18.6666666666667,0.869444444333333,1.58497029466667,0.563653821333333,1.09179594933333,4.74105902933333,7.38113499466667,2.23331064166667,62.73852369,37.26147631,12.2676666666667,3.08333333333333,0.945720062333333,0.885069795239612,0.893145191630864,0.342741161060165,0.577350269189626,0.421153331462826,1.35302414366239,1.00887014815254,0.352219093824833,0.914437204466003,3.21455025366432,0.0120281304156671,0.842413087380602,0.168464175270361,0.290670303121278,0.550125167956323,0.867459481311309,0.208801321567584,6.68963052911454,6.68963052911454,1.35302414366239,0.208166599946613,0.0115724482973447,2100.2,1184.86666666667,1.49,0.43841559640352,109.308920038577,223.38328794548,0.277308492477241,0.075039051608265,"high"
"57",57,"OSBS_044",8.08712698333333,7.525,5.34895497566667,15.6666666666667,5.15285429033333,17.0736666666667,9.27765833333333,3.661766951,10.2618754866667,9.33333333333333,0.838002645333333,6.48572980033333,1.05906523,2.11739988733333,5.84205675633333,9.70644778133333,3.44624162966667,42.49219352,57.50780648,17.0736666666667,3.00833333333333,0.945380227,2.48429009382368,2.42371099762327,1.50642157754186,3.21455025366432,1.46520527401776,3.24857142961846,2.92241815329503,1.3763126668162,1.71082391578212,4.93288286231625,0.0684672325352864,5.25431878456228,0.155792403178198,1.13878060261345,1.37629372356373,3.0560015033933,0.819225646852582,16.8206654654541,16.8206654654541,3.24857142961846,0.146486631927058,0.0276041944267558,1500.3,830.2,1.45333333333333,0.446862797807271,31.4615638517858,115.006217223244,0.298719489376461,0.07405685513142,"high"
"58",58,"OSBS_0D1",7.91457686375,7.4625,5.204016214,14.5,5.02401624375,16.862,9.3999,3.61632468,10.4466821905,9.75,0.8196841675,24.17729872225,2.12051309325,3.966905971,6.08582452725,10.19411863,3.12501423575,41.502685065,58.497314935,16.862,3.3625,0.91678791825,1.06280754663207,1.14990941672232,0.309734419552652,1.29099444873581,0.348589123409652,1.00003399942202,1.16921835624631,0.198543042748095,3.55944517626899,3.09569593683445,0.0274993931879902,19.2933493856553,0.821722675411188,2.14101497552054,0.536157308822523,0.687005504381864,0.369062259359116,6.07172821385511,6.07172821385511,1.00003399942202,0.489259644769523,0.0187042827138924,1897.65,1055.525,1.52,0.442152566229952,62.7660470849222,184.722519381549,0.421030481873542,0.107388495475054,"high"
"59",59,"OSBS_0D4",5.39701721775,5.0125,5.01777718075,13.75,4.77683715075,15.12775,6.32819375,2.39593594725,9.21393482075,17.25,0.849291597,6.246237016,1.16166268475,2.12443527375,5.75492358375,8.73757834125,2.952285273,59.8574406325,40.1425593675,15.12775,2.7375,0.9468039745,2.12586423591039,2.16991743314502,1.32042707531238,3.30403793359983,1.34177212877305,2.27778509009666,2.15394890921061,0.788091703998932,2.01496226276902,4.78713553878169,0.0515362572204252,3.3564711721813,0.508690032713236,0.502629655282942,1.14801794894062,2.73579511165051,0.88658116524207,13.0802947907571,13.0802947907571,2.27778509009666,0.32945662334618,0.0084828542419176,2228.7,1580.325,1.0325,0.290186952756794,49.1238570689776,128.367866565845,0.166408132814075,0.0661685863102453,"high"
"60",60,"OSBS_0D5",6.28690573725,5.9625,5.7305863755,15.25,5.45817247525,17.28,7.09450625,2.4550979155,8.3410101975,17.5,0.88279119325,6.3543867085,0.9945359625,1.92099662975,6.51137928775,10.78071714525,2.8331729365,59.8864857075,40.1135142925,17.28,3.4375,0.93672015625,2.14606551663087,2.05775970414429,0.784360043708016,2.62995563967658,0.712896185418832,2.90573421587958,2.59213247655084,1.05044696238479,0.230344553165796,7.14142842854285,0.0468513391848129,8.02757072946577,0.754188190888301,1.29019740343712,1.08866517192366,1.15992274372371,0.677966799285741,16.2661884471382,16.2661884471382,2.90573421587958,0.739509972887452,0.0329636211030638,2316.03333333333,1723.63333333333,0.78,0.255656458827212,87.4676130538231,215.88266102986,0.307896086366813,0.0885112469815265,"high"
"61",61,"OSBS_0D8",7.584472319,7.14583333325,5.21979703375,14.25,5.1148763805,15.2705,8.5975375,3.185879652,8.3647027785,12.5,0.8271996805,41.63257868425,1.901823747,4.148813227,5.80620733825,10.41238267125,2.46582356875,48.5941285575,51.4058714425,15.2705,3.2875,0.87689479425,2.58764841592778,2.37268893403958,1.08535862070415,1.70782512765993,0.953612548877984,2.69755129700994,3.21787050964998,1.36304470772408,0.544226880376038,7,0.0626639146495727,75.0528969062997,2.16357288678267,4.80169528402471,1.17102970914493,2.40908039646368,0.612302509407425,19.4206525898961,19.4206525898961,2.69755129700994,0.301039864469807,0.0806038227544613,1949.32,1228.54,1.044,0.367630574161417,692.645953572242,527.396717850993,0.525861198416464,0.148387277647615,"high"
"62",62,"RICE_C1",10.6702918245,8.5333333335,5.702363548,21,6.0239551715,26.362,18.024183335,7.113606863,8.0806586555,0,0.730224868,611.51433695,14.89259268,19.716672995,6.492219821,9.695353198,6.7523302585,2.5425780985,97.4574219,26.362,5.4166666665,0.9340558175,2.75218427722388,3.34697209738062,0.964723009522423,1.4142135623731,1.62874708480014,0.958836795288957,1.60402459031258,0.0816863867478052,0.0709687233034197,0,0.00607962208025528,61.4152384129705,1.26071332324674,0.605189790828921,0.541633117076499,2.65216814757889,0.685337506856905,0.527857499646195,0.527857503181736,0.958836795288957,0.0235702258038492,0.016944309995012,1929.25,169.35,6.115,0.913572700612543,55.0836182544321,187.595429048791,2.77892965006313,0.0947698331903957,"high"
"63",63,"RICE_T1",13.2528723505,11.2833333335,5.312955248,21.5,5.8509128935,29.467,22.00328333,6.4578087065,8.05562941,0,0.7423132185,1477.512979,26.186343305,27.906194535,6.2863457015,12.499241823,7.3365712315,7.905540711,92.09445929,29.467,5.366666667,0.93348241,5.20967140679726,6.6703739689574,1.52930443148262,6.36396103067893,1.83825792240151,2.29668282529391,4.29659293452382,0.135524814709305,0.0192823196761325,0,0.00680691888136508,384.642844951371,2.78300287503655,4.28022366002672,2.40996633866311,5.00138174472832,0.923857862604286,0.827441665908225,0.827441661665581,2.29668282529391,2.68700576850888,0.0401923454224408,1888.55,164.25,6.455,0.912910087318388,28.072139213106,27.647875144394,0.0494974746830585,0.0159342751302584,"high"
"64",64,"SCBI_046",12.115231065,10.45,5.6537622425,26,6.6411867895,27.8755,19.0848375,7.0260347935,9.210171293,0,0.7275892855,554.92229875,16.6394866,15.755003755,6.410095334,10.73983364,6.401266216,3.789510776,96.21048922,27.8755,5.575,0.945412566,0.372388261583553,1.30814754519511,1.30868137192404,4.24264068711928,1.40464445671603,1.70766287656551,0.568920438473166,1.04885826332408,0.97788349567189,0,0.0175514007646404,353.760526988931,5.79491884256018,5.10668167959114,1.2988714780232,0.46157283268069,0.229353949523523,4.47874922750105,4.47874922750105,1.70766287656551,0.636396103067893,0.0224980899961176,1429.5,93.1666666666667,5.33333333333333,0.935456858382092,81.2090512196763,45.6793534688631,0.281484161780611,0.0291131233859059,"high"
"65",65,"SCBI_047",10.907884005,8.8875,5.944324921,25,7.611805826,31.8285,21.293875,6.805717037,8.124631544,0,0.769071691,1831.177981,31.325594205,27.599955885,7.8894055835,9.7939618345,7.832861856,3.5206343895,96.47936561,31.8285,5.9625,0.8777740225,1.08544239062744,0.159099025766973,0.599371052967159,1.4142135623731,1.11588490733458,1.36825162159597,0.170589510961255,0.422727034944304,0.0670499396434043,0,0.0291811527607969,1058.00381343342,12.1270828157109,5.40268369169004,0.826158981985328,1.54892123034393,0.80630044452874,0.916240714610086,0.916240711074555,1.36825162159597,0.33587572106361,0.0834018907314673,1258.7,75.7666666666667,5.09,0.938609493336711,110.864917805409,26.5692177779726,0.862612311528186,0.0262667301960301,"high"
"66",66,"SCBI_049",10.8796694666667,9.275,5.68305960633333,24.6666666666667,6.111184152,28.8243333333333,20.0802583333333,6.90694751066667,8.19302653933333,0,0.758022885666667,443.368704366667,14.4764650566667,15.1873634166667,6.36163608866667,10.015989051,6.66404988366667,4.92735699933333,95.0726429966667,28.8243333333333,5.08333333333333,0.94553688,0.90179078389171,0.711951543294907,0.515104792267723,0.577350269189626,0.668827247299541,1.83195150954749,2.38549418587288,0.256159649917504,0.0669576658504518,0,0.0127665739272175,52.198093301632,1.5724932350837,1.49808191677315,1.60218131075659,1.01041883130471,0.592900494423351,3.66241808674148,3.66241808759794,1.83195150954749,0.856713682237732,0.0254895053011858,1323.23333333333,81.2,5.26333333333333,0.93899170558625,43.6623789243479,26.3319197932851,0.133166562369588,0.018439660864676,"high"
"67",67,"SCBI_055",8.8684583555,7.1125,4.751984532,24,4.737365952,29.9645,16.37395,6.9174771055,8.0331620015,1.5,0.7552507835,211.09906275,9.744479263,10.568570995,7.489308003,8.7369042395,5.533349116,7.144603691,92.85539631,29.9645,4.8125,0.9294516125,0.275098328393319,0.0883883476483184,1.72347028118585,9.89949493661167,1.66030198300457,2.6071027022348,2.87951558968692,0.869454619666284,0.0147569345643822,2.12132034355964,0.0793555570289411,47.9094588700637,2.94865478945242,0.45213075804976,1.54660463751299,0.524976872484648,1.02278744914087,8.50210341486451,8.50210341627873,2.6071027022348,0.0530330085889906,0.0163585554653991,1169.26666666667,141.766666666667,3.88333333333333,0.875860573534221,48.665627842794,114.235385644437,0.832666399786453,0.105200077828984,"high"
"68",68,"SCBI_063",12.20229144,9.975,6.361080709,31,7.935639546,34.613,23.3197,6.700922461,8.408888889,0,0.746527778,2385.083107,33.86237728,35.19122778,6.660174739,11.3616071,8.235827015,5.184534271,94.81546573,34.613,4.625,0.915213784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.36666666667,42.5666666666667,6.02666666666667,0.969425383042473,71.1414319038726,12.1656620589811,0.232880512996114,0.00887298096248814,"high"
"69",69,"SCBI_066",11.089159473,9.75833333333333,5.069400431,23,6.20917067066667,28.0523333333333,19.115675,6.714409524,8.16385468133333,0,0.726759259,955.057103533333,18.251783104,21.0866921206667,5.91617094633333,10.263254591,6.21498203733333,6.06838254733333,93.9316174533333,28.0523333333333,4.69166666666667,0.946474784,1.29677158371517,1.74666348600219,0.143323929189664,3,1.1804075036586,1.5292914481332,1.83157571216016,0.701881426681047,0.163306703743499,0,0.0475075802618423,955.215588292459,9.63359735220651,13.1573249829713,0.368694913851642,1.85320530813241,0.443997191151771,4.57738485909029,4.57738485898962,1.5292914481332,1.60084613043644,0.00626875577955694,1246.13333333333,131.533333333333,4.17666666666667,0.893593184686502,156.688108461789,59.7054715527257,0.654548190229973,0.0510736561625996,"high"
"71",71,"TALL_049",18.50387303,18.2,8.283408087,27,8.1725216695,27.6835,20.3507125,3.246592047,9.056373391,6.5,0.8292487685,113.0712895,4.7763839775,9.451895971,8.9898354015,20.79780224,3.608281717,50.294005585,49.705994415,27.6835,3.5125,0.82093239,4.33181365459414,4.24264068711928,1.87908022430556,1.4142135623731,1.9078205179086,0.846406817080297,4.14723430466769,0.0534712719577569,1.45164333918217,4.94974746830583,0.0110594293649362,3.88378060155456,1.28166205248272,0.442220249217924,2.78001546697287,1.90468229952484,0.3721719067075,11.3136438906382,11.3136438906382,0.846406817080297,0.0176776695296636,0.0229713169667861,1338.7,254.866666666667,3.46333333333333,0.807469052777593,85.7981351778697,102.318343093178,0.70315953618886,0.0829563672439651,"high"
"72",72,"TALL_053",14.5858233266667,13.7416666666667,6.19268114433333,25.6666666666667,6.78250803533333,30.0646666666667,20.7191916666667,5.902087959,8.192819966,0.666666666666667,0.764742063333333,271.319514866667,10.4803729073333,11.1424467653333,6.31647909533333,13.3890962166667,6.571290067,14.1712891336667,85.8287108666667,30.0646666666667,4.475,0.951445364333333,1.36861080643844,1.63484199032608,1.2182491825306,0.577350269189626,0.927935679887704,3.81202889985548,1.89040479499983,0.851154313587611,0.225916084908245,1.15470053837925,0.0156338507653855,249.530451954066,5.67659367094546,4.87514639996422,1.55551342125798,1.13500894651868,0.815887716176031,6.7958394799529,6.79583948050086,3.81202889985548,0.57282196186948,0.0203869166968269,1113.9,313.9,2.18,0.710170653782931,168.107673828413,37.4028073812649,0.572974694031071,0.0800123592437661,"high"
"73",73,"TALL_055",12.0008104566667,11.2416666666667,6.32329646866667,24,6.712435365,26.282,17.3922416666667,4.972617119,8.051473897,3.66666666666667,0.770635802666667,235.297505856667,9.00350775566667,10.4053842956667,6.860685043,12.0291058333333,6.107174152,27.1085516393333,72.89144836,26.282,4.84166666666667,0.951114214333333,2.08307185317605,2.0393524298986,1.33339382990424,1.73205080756888,0.938485324837867,2.74937756592288,3.69055228254639,1.59591310556179,0.02634074950477,5.5075705472861,0.0531487813878415,246.787989173968,6.10860562366771,5.6239163166462,1.81668175395666,1.88734700913729,0.13665154077287,21.5064045500966,21.5064045492307,2.74937756592288,0.298258836136221,0.0190415526998722,1292.66666666667,485.166666666667,1.91666666666667,0.622200857900923,45.1367182384068,162.926987737862,0.521568148311736,0.134655584513305,"high"
"74",74,"TALL_058",11.8853676623333,10.505,4.95720133766667,24.6666666666667,5.777958643,31.2266666666667,19.4378133333333,6.526112887,8.18898057433333,0,0.750539327333333,442.798770866667,13.4359492533333,15.16375102,6.81531148933333,10.7615693556667,6.10128438166667,8.45423116833333,91.54576883,31.2266666666667,5.06666666666667,0.915821261666667,2.740709515679,2.06822991952055,1.48065481147607,5.5075705472861,1.36388356386587,4.70969853953874,4.59540577762545,0.614710150479707,0.243694072178135,0,0.0438104058797792,296.038532291612,5.38098116284429,4.42120821880949,1.02310101026713,2.60853073038669,1.37058258781073,7.70196099227619,7.70196099077764,4.70969853953874,0.682519840981442,0.0111211309155578,1072.5,331.266666666667,1.84333333333333,0.690874672930112,26.981660438157,17.9536440126603,0.145028732785381,0.0214577843943244,"high"
"75",75,"TREE_025",6.273135371,5.49166666666667,4.89494851033333,17,4.88853501433333,19.483,9.16541666666667,4.056303245,8.16498475466667,9,0.777259436333333,86.7165817266667,4.47663167266667,7.79156318633333,6.630046248,7.42471568133333,3.96637627866667,39.9479503333333,60.0520496666667,19.483,3.78333333333333,0.917708292666667,0.385159908631518,0.496445700286883,1.54482418042635,1.73205080756888,1.31596946145424,1.29722781345452,0.471857280682765,2.11735979645086,0.135076256750546,7.21110255092798,0.0442729246784862,52.6369332964342,1.34846142682548,2.67085985697041,2.25361032784096,2.4557734630236,1.12112620358441,20.7938216843524,20.7938216843524,1.29722781345452,0.64436661407411,0.0784597117503567,1855.7,282.433333333333,5.30666666666667,0.848555280949482,20.1144226862219,204.575031060326,1.78911523757787,0.108273304140376,"high"
"76",76,"TREE_039",6.27467064,5.23055555566667,3.22672282933333,14.3333333333333,3.35179148033333,19.8463333333333,9.17473889,6.31291695766667,8.05173333733333,2.66666666666667,0.74023074,44.3796393733333,3.410017203,5.65618714333333,4.81117721533333,5.98557237033333,3.43692329766667,18.6501795853333,81.3498204133333,19.8463333333333,3.99166666666667,0.865376372,0.897109016751884,0.484648593695779,1.31240363683209,5.13160143944688,1.22995504894047,2.2244103338488,1.51474056815476,1.91175049157873,0.0443392347481998,4.61880215351701,0.105070885179902,4.77853521036943,1.01048883178694,0.342587054633894,1.72985065207198,0.416296372879182,0.54019226859339,19.9911201423488,19.9911201405443,2.2244103338488,1.84464314525421,0.0183302972888009,1808.76666666667,203.066666666667,1.45,0.88397412769242,99.217656358802,168.472707977682,2.51147367097487,0.102761006267958,"high"
"77",77,"TREE_041",13.6829322466667,12.95,6.659981573,22.3333333333333,6.881524521,33.594,16.6595,4.16087679466667,8.01584279433333,5.33333333333333,0.849036616333333,96.9691944166667,4.91649976,8.346759577,8.04321003033333,14.3750139866667,4.74653628266667,41.5795589533333,58.4204410466667,33.594,5.3,0.89688085,1.07558156651205,1.17898261225516,0.0311835196143647,1.52752523165195,0.152251104193835,17.8411222741172,1.17375868447266,0.456212753595461,0.0137421718520452,0.577350269189626,0.0563084734261035,34.7452298113813,0.249617635493725,2.15196065383978,1.36397452838679,1.00403912804334,0.287224256536737,0.145923439422572,0.145923439422572,17.8411222741172,1.48134229670256,0.0506289111258001,1562.53333333333,283.366666666667,4.12,0.820274909222593,60.3696391684872,117.796278945191,0.633166644731069,0.0678452811310671,"high"
"78",78,"TREE_042",11.89210768,10.8833333333333,4.49109939366667,21,5.133954829,23.043,17.112425,6.92592717733333,11.1201947503333,0.333333333333333,0.745305555333333,171.13385611,7.80704647933333,10.007277291,4.62800296133333,11.0107737336667,5.03931366666667,9.86869324666667,90.1313067533333,23.043,4.2,0.929147432333333,1.09845648513383,1.14409716953296,0.17611420106385,2,0.429402750365648,0.531152520468462,1.53652634597491,0.398729104386367,3.7869899266432,0.577350269189626,0.0318840219239402,92.2661798049772,1.33172782742761,3.64471191490337,0.987458247976905,1.00662201656736,0.215981659492767,4.50717048776388,4.50717048776389,0.531152520468462,0.739932429347437,0.0224255718475523,1705,79.08,0,0.953618768328446,0,22.3131575533361,0,0.0130868959257103,"high"
"79",79,"TREE_045",10.54997095,9.85,5.412314344,21,5.876010551,21.561,13.644175,2.452073791,8.113256113,5,0.776086957,188.233824,7.211563937,11.67163954,6.376334925,10.94867354,4.478509286,51.14521762,48.85478238,21.561,4.6,0.911682069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1749.53333333333,648.233333333333,1.76,0.629113060891551,33.4024450202875,137.640703766485,1.54146034655453,0.0814270122903434,"high"
"80",80,"TREE_046",8.39133413166667,7.64166666666667,4.343488944,19,4.82055138066667,22.1523333333333,12.494475,5.56517451733333,8.634396569,2.66666666666667,0.784306379,115.142328883333,6.22558261,8.285207034,5.330319199,7.79486973833333,4.35578909933333,24.4711871733333,75.5288128266667,22.1523333333333,4.78333333333333,0.926449214666667,1.74472481209014,1.66814517753502,0.304452863711329,0,0.361405696080436,0.969802213512288,3.02576649059788,1.67301078853321,0.619856760840559,3.05505046330389,0.0402353323855675,58.6157859327677,2.84921258370104,1.868603587654,0.656099569645293,1.44804737641958,0.35208723708563,19.0863670992466,19.0863670992466,0.969802213512288,0.71253654877019,0.00961198492353024,1351.03333333333,125.266666666667,2.41333333333333,0.90464969597865,154.221150732749,34.3791118752846,2.10490696548169,0.0375861627971083,"high"
"81",81,"TREE_047",12.0531807073333,11.375,5.14759023433333,19,5.11461287933333,21.4796666666667,14.5388583333333,3.42545339133333,8.10226916533333,5.33333333333333,0.789806763333333,29.58313524,3.11925204533333,4.25874178366667,5.94272064366667,12.2680190913333,3.85787101933333,46.0313726,53.9686274,21.4796666666667,4.06666666666667,0.882063321666667,4.5881071321917,4.62716165699881,1.31776674646241,2,1.29500584520575,1.92229480916256,5.28082404325625,0.416966203166529,0.0702962429734306,3.78593889720018,0.0401325213709574,15.7299490669818,0.992601552473504,1.2607627313445,1.80769036738043,4.10427035480289,0.345487080849323,4.10851943082535,4.10851943082535,1.92229480916256,1.296710581947,0.0781748715812194,1613.06666666667,199.666666666667,4.92,0.874858691599987,50.0474108554412,114.38187502106,0.736545993132812,0.0739853182115236,"high"
"82",82,"TREE_049",9.87705980466667,9.01666666666667,4.52843844966667,19.6666666666667,5.057516116,22.745,15.0110083333333,6.60461372966667,8.04254399833333,3.33333333333333,0.740173913333333,131.962063216667,7.489250265,7.74621367066667,5.59805121033333,9.89676039,4.34340316933333,17.649712387,82.3502876133333,22.745,3.88333333333333,0.913797576333333,0.935601205221646,0.656854879964618,1.07079323534684,1.15470053837925,0.591963767859827,0.816729453368739,2.5161857734393,1.71365113045687,0.0175572532828861,5.77350269189626,0.0594818999958576,110.003514205012,3.8771542883619,2.96170995021587,1.86042254944105,0.4665446473605,0.700161483619419,28.436506884723,28.436506884959,0.816729453368739,0.0288675134594812,0.0223362435664525,1705.06666666667,111.766666666667,5.11,0.934450814686371,0.960902353693228,38.6037994675826,0.115325625946708,0.0226422816771091,"high"
"83",83,"TREE_056",8.125800477,7.425,5.424796602,17,5.40138276866667,19.9766666666667,11.172725,4.063094401,8.06863602833333,8.33333333333333,0.783867276666667,76.37836249,3.99859832733333,6.69385578866667,6.82079916266667,8.99482419166667,3.96090325433333,45.1078563466667,54.8921436533333,19.9766666666667,3.75833333333333,0.949311206,1.06317947439943,0.714580296397823,0.556955462540835,1.73205080756888,0.60706983258847,1.87219051737085,1.59427671610044,0.817008368578099,0.0411068147406001,4.72581562625261,0.00870073150854164,86.8123480307203,1.81783506840999,4.47976322672332,1.00571647889953,1.07164185283186,0.501108165811032,16.0190907200918,16.0190907200918,1.87219051737085,0.688446318410763,0.0106436923411056,1580.93333333333,184.033333333333,3.28666666666667,0.883806612293497,15.9575478483798,86.441733747845,0.29280255007997,0.0542726536016635,"high"
"84",84,"UNDE_045",8.98734687666667,7.65833333333333,4.54686024466667,18.6666666666667,5.28455302533333,23.15,15.7887666666667,6.44697979066667,8.04253311666667,0.333333333333333,0.696162257666667,426.22358879,13.353915578,13.7173662033333,5.927858902,8.29919074733333,5.596022563,8.533949489,91.46605051,23.15,5.4,0.935591760333333,1.76059776607508,1.96696678501019,1.91743227782246,4.50924975282289,2.49072007389233,3.0580681810581,2.48861206980082,0.308871095037093,0.0323539345485745,0.577350269189626,0.031766142101334,324.355531957724,6.2832146145636,7.07932214977339,1.21073520230424,1.54194077988311,1.98307620377844,3.79829161121087,3.79829161033992,3.0580681810581,1.08943792847505,0.00401756854074223,1472.26666666667,82.1333333333333,3.52333333333333,0.945005939071281,206.545402595491,26.9581774853816,3.07938846742877,0.0112158167754088,"high"
"89",89,"UVAX_A3-08",9.04274035,7.09375,4.004860967,18.75,4.8718173245,24.09975,19.04504375,6.63012968075,8.23789543,0,0.65884722225,782.349067,20.4066261975,18.1960857675,4.1378994555,8.04976660075,5.76898002875,4.6578023395,95.34219766,24.09975,4.25625,0.91516150725,2.16147704432569,2.22395808938328,0.749134872439571,3.947573094109,1.18511023771238,1.17467225925646,1.4866307045877,0.458658856173711,0.279103387415437,0,0.0287568698942391,394.903328531702,5.52238262803289,3.99142488739108,0.597210138318816,1.86885701579809,0.739180949554663,2.66804457207169,2.6680445699746,1.17467225925646,1.03044792040484,0.0310260972485869,1571.93333333333,168.4,4.93,0.892908201260279,12.3390977519968,38.8222874132888,0.419046536795139,0.0245233046966921,"high"
"90",90,"UVAX_A4-01",10.9309527153333,9.30833333333333,5.77006127166667,26.3333333333333,6.629111249,28.563,20.4178583333333,6.84056183333333,8.04874044433333,0,0.762332309333333,814.786872533333,18.81796791,20.1545350666667,6.82758062533333,9.94024020833333,6.83740006033333,3.40266953866667,96.59733046,28.563,5.575,0.939112140333333,1.61839572618912,1.37711957844384,1.51262509409999,3.05505046330389,1.5429723172799,1.70701698878482,2.64933705933359,0.467196861773518,0.0258900731567118,0,0.0333204356166045,450.580953076803,7.27149904669019,5.36878106635768,0.394465537536783,1.22666927400443,1.58307536506556,2.14337410066034,2.14337409858071,1.70701698878482,0.7806247497998,0.0231205556682127,1878.4,223.6,4.34,0.880962521294719,NA,NA,NA,NA,"high"
"91",91,"UVAX_A4-03",11.7684711933333,9.85,5.65596999866667,25.6666666666667,6.961126102,30.3533333333333,21.4394833333333,7.07259516833333,10.718197708,0,0.740310704,1110.5463179,24.71271296,21.6182649366667,5.94974448966667,11.0046154966667,7.24493598433333,2.528255047,97.4717449533333,30.3533333333333,4.29166666666667,0.934990432666667,1.1034771686148,0.878919791562347,0.898116810029538,3.05505046330389,1.46895714274074,2.29691974899719,2.61191005950786,0.400610347262703,4.22019428714228,0,0.0285727059007254,398.876798317088,6.55853728862522,2.38824708567783,0.87548046087394,1.19887222451008,0.718382482484062,1.84222121262993,1.8422212163771,2.29691974899719,0.857442903832864,0.00365584460060136,1575.8,117.7,5.19666666666667,0.925683938972137,110.864917805409,48.4023759747391,0.486449723335653,0.0297160686475829,"high"
